sim_time,value
48.016,218.34018
48.032000000000004,218.44057
48.048,218.54095
48.064,218.64136
48.08,218.74174
48.096000000000004,218.84215
48.112,218.94254
48.128,219.04294
48.144,219.14333
48.160000000000004,219.24373
48.176,219.34412
48.192,219.44452
48.208,219.5449
48.224000000000004,219.64531
48.24,219.7457
48.256,219.84608
48.272,219.94649
48.288000000000004,220.04688
48.304,220.14726
48.32,220.24765
48.336,220.34804
48.352000000000004,220.44844
48.368,220.54883
48.384,220.64922
48.4,220.7496
48.416000000000004,220.84999
48.432,220.9504
48.448,221.05078
48.464,221.15117
48.480000000000004,221.25157
48.496,221.35196
48.512,221.45236
48.528,221.55275
48.544000000000004,221.65315
48.56,221.75354
48.576,221.85394
48.592,221.95433
48.608000000000004,222.05473
48.624,222.15514
48.64,222.25552
48.656,222.35593
48.672000000000004,222.45631
48.688,222.55672
48.704,222.6571
48.72,222.7575
48.736000000000004,222.8579
48.752,222.95828
48.768,223.05867
48.784,223.15906
48.800000000000004,223.25946
48.816,223.35983
48.832,223.46022
48.848,223.56061
48.864000000000004,223.661
48.88,223.76138
48.896,223.86177
48.912,223.96216
48.928000000000004,224.06256
48.944,224.16295
48.96,224.26335
48.976,224.36374
48.992000000000004,224.46414
49.008,224.56453
49.024,224.66493
49.04,224.76534
49.056000000000004,224.86572
49.072,224.96613
49.088,225.06651
49.104,225.16692
49.120000000000005,225.2673
49.136,225.3677
49.152,225.4681
49.168,225.56848
49.184,225.66888
49.2,225.76927
49.216,225.86966
49.232,225.97005
49.248,226.07045
49.264,226.17082
49.28,226.27126
49.296,226.37166
49.312,226.47206
49.328,226.57246
49.344,226.67285
49.36,226.77325
49.376,226.87366
49.392,226.97406
49.408,227.07445
49.424,227.17485
49.44,227.27525
49.456,227.37564
49.472,227.47603
49.488,227.57643
49.504,227.67682
49.52,227.7772
49.536,227.8776
49.552,227.97798
49.568,228.07837
49.584,228.17876
49.6,228.27916
49.616,228.37956
49.632,228.47995
49.648,228.58035
49.664,228.68076
49.68,228.78116
49.696,228.88156
49.712,228.98196
49.728,229.08235
49.744,229.18275
49.76,229.28316
49.776,229.38356
49.792,229.48396
49.808,229.58437
49.824,229.68477
49.84,229.78516
49.856,229.88556
49.872,229.98596
49.888,230.08636
49.904,230.18677
49.92,230.28716
49.936,230.38756
49.952,230.48796
49.968,230.58836
49.984,230.68875
50.0,230.78915
50.016,230.88956
50.032000000000004,230.98996
50.048,231.09035
50.064,231.19075
50.08,231.29115
50.096000000000004,231.39154
50.112,231.49194
50.128,231.59235
50.144,231.69273
50.160000000000004,231.79312
50.176,231.89352
50.192,231.99391
50.208,232.0943
50.224000000000004,232.1947
50.24,232.29509
50.256,232.3955
50.272,232.49588
50.288000000000004,232.59628
50.304,232.69667
50.32,232.69667
50.336,232.69667
50.352000000000004,232.69667
50.368,232.69667
50.384,232.69667
50.4,232.69667
50.416000000000004,232.69667
50.432,232.69667
50.448,232.69667
50.464,232.69667
50.480000000000004,232.69667
50.496,232.69667
50.512,232.69667
50.528,232.69667
50.544000000000004,232.69667
50.56,232.69667
50.576,232.69667
50.592,232.69667
50.608000000000004,232.69667
50.624,232.69667
50.64,232.69667
50.656,232.69667
50.672000000000004,232.69667
50.688,232.69667
50.704,232.69667
50.72,232.69667
50.736000000000004,232.69667
50.752,232.69667
50.768,232.69667
50.784,232.69667
50.800000000000004,232.69667
50.816,232.69667
50.832,232.69667
50.848,232.69667
50.864000000000004,232.69667
50.88,232.69667
50.896,232.69667
50.912,232.69667
50.928000000000004,232.69667
50.944,232.69667
50.96,232.69667
50.976,232.69667
50.992000000000004,232.69667
51.008,232.69667
51.024,232.69667
51.04,232.69667
51.056000000000004,232.69667
51.072,232.69667
51.088,232.69667
51.104,232.69667
51.120000000000005,232.69667
51.136,232.69667
51.152,232.69667
51.168,232.69667
51.184000000000005,232.69667
51.2,232.69667
51.216,232.69667
51.232,232.69667
51.248,232.69667
51.264,232.69667
51.28,232.69667
51.296,232.69667
51.312,232.69667
51.328,232.69667
51.344,232.69667
51.36,232.69667
51.376,232.69667
51.392,232.69667
51.408,232.69667
51.424,232.69667
